,id,time,latitude,longitude
1637,1608258969569386999_4557791587,2017-09-20 17:30:30,40.4,-3.68333
1638,1608258955889203939_1808031419,2017-09-20 17:30:29,40.4,-3.68333
1639,1608258908944771404_50812906,2017-09-20 17:30:23,40.4,-3.68333
1640,1608258795976747235_196975274,2017-09-20 17:30:10,40.4110794,-3.7064199
1641,1608258788090245155_2828685744,2017-09-20 17:30:09,40.42015,-3.68963
1642,1608258783132505264_4522772,2017-09-20 17:30:08,40.45462,-3.67815
1643,1608258763779803391_3253590941,2017-09-20 17:30:06,40.4,-3.68333
1644,1608258753622576564_268918476,2017-09-20 17:30:05,40.4,-3.68333
1645,1608258751130517782_144160015,2017-09-20 17:30:04,40.4559402,-3.69978
1646,1608258724321659999_1524921332,2017-09-20 17:30:01,40.45214,-3.6885
1647,1608258719599005813_6032978093,2017-09-20 17:30:01,40.4,-3.68333
1648,1608258709255185211_2309973551,2017-09-20 17:29:59,40.40027778,-3.68305556
1649,1608258678963881346_1598921123,2017-09-20 17:29:56,40.4,-3.68333
1650,1608258658293411185_213077047,2017-09-20 17:29:53,40.422416540155,-3.6734470396423
1651,1608258656859569036_1921371715,2017-09-20 17:29:53,40.416839640983,-3.7069664375422
1652,1608258600338099381_353269198,2017-09-20 17:29:46,40.405586,-3.68821
1653,1608258588442424310_1577786818,2017-09-20 17:29:45,40.42547,-3.68684
1655,1608258564047127430_257107746,2017-09-20 17:29:42,40.43916,-3.695
1657,1608258561792461488_1432512474,2017-09-20 17:29:42,40.45749,-3.71052
1658,1608258531954067521_192314740,2017-09-20 17:29:38,40.4,-3.68333
1659,1608258531567191610_525695823,2017-09-20 17:29:38,40.427749226086,-3.7034620290797
1660,1608258451364200924_3888152938,2017-09-20 17:29:29,40.452937259887,-3.688770173838
1661,1608258383859896962_268187802,2017-09-20 17:29:21,40.45214,-3.6885
1662,1608258275228010046_1705407512,2017-09-20 17:29:08,40.43152,-3.66284
1663,1608258263852413243_38251649,2017-09-20 17:29:06,40.4,-3.68333
1665,1608258263065599157_1526260207,2017-09-20 17:29:06,40.4,-3.68333
1666,1608258240733430899_282949557,2017-09-20 17:29:04,40.43414,-3.70853
1667,1608258235827302971_2223271595,2017-09-20 17:29:03,40.417063727933,-3.7035201752774
1668,1608258210955109287_1808955959,2017-09-20 17:29:00,40.4,-3.68333
1669,1608258108345760215_184582609,2017-09-20 17:28:48,40.45214,-3.6885
1670,1608258106498863236_1903402327,2017-09-20 17:28:48,40.4238118,-3.6719812
1671,1608258095008310832_1048892437,2017-09-20 17:28:46,40.4238118,-3.6719812
1677,1608258069698411871_4011666140,2017-09-20 17:28:43,40.4385199,-3.70505
1679,1608258053508307656_835202748,2017-09-20 17:28:41,40.45214,-3.6885
1680,1608258024206664976_1727020824,2017-09-20 17:28:38,40.4238118,-3.6719812
1681,1608258004394131727_5485214840,2017-09-20 17:28:35,40.4151461,-3.7068644
1682,1608257928930569535_1440677031,2017-09-20 17:28:26,40.392025236306,-3.6976323605438
1683,1608257923225390327_4914043652,2017-09-20 17:28:26,40.45214,-3.6885
1684,1608257921154449260_1273247636,2017-09-20 17:28:25,40.45214,-3.6885
1685,1608257874471220553_38698300,2017-09-20 17:28:20,40.4280199,-3.71016
1686,1608257845195006394_528886207,2017-09-20 17:28:16,40.392025236306,-3.6976323605438
1687,1608257827166998355_202526487,2017-09-20 17:28:14,40.42184,-3.68752
1688,1608257811330250257_351939597,2017-09-20 17:28:12,40.42,-3.70361
1689,1608257807025506489_2103021387,2017-09-20 17:28:12,40.4,-3.68333
1690,1608257796860381542_1492880654,2017-09-20 17:28:11,40.4,-3.68333
1692,1608257780510937009_1589961632,2017-09-20 17:28:09,40.45309,-3.68936
1693,1608257778395368679_4504510877,2017-09-20 17:28:08,40.40397,-3.73901
1694,1608257770285432679_503630651,2017-09-20 17:28:07,40.41355556,-3.68205556
1695,1608257752013856791_1256917438,2017-09-20 17:28:05,40.430201347063,-3.6856382512952
1696,1608257733131070223_252812296,2017-09-20 17:28:03,40.4,-3.68333
1697,1608257693796129841_2927361598,2017-09-20 17:27:58,40.4,-3.68333
1698,1608257627485498409_3101816258,2017-09-20 17:27:50,40.427931,-3.702033
1699,1608257625153544093_3420429142,2017-09-20 17:27:50,40.38911,-3.73688
1701,1608257589577335933_1725755404,2017-09-20 17:27:46,40.4157122,-3.714328
1702,1608257585198523543_6021178313,2017-09-20 17:27:45,40.41562,-3.70862
1703,1608257580416600474_199622691,2017-09-20 17:27:45,40.4,-3.68333
1704,1608257570904919559_41260910,2017-09-20 17:27:44,40.4,-3.68333
1705,1608257569225185143_15076347,2017-09-20 17:27:43,40.4,-3.68333
1706,1608257558093508892_2265702577,2017-09-20 17:27:42,40.4,-3.68333
1708,1608257556633898242_6047137056,2017-09-20 17:27:42,40.4,-3.68333
1709,1608257554639408176_1009505464,2017-09-20 17:27:42,40.4483,-3.69563
1711,1608257509332400752_1314521530,2017-09-20 17:27:36,40.4,-3.68333
1712,1608257506201873716_221176001,2017-09-20 17:27:36,40.4229,-3.69759
1713,1608257487856605870_5879280737,2017-09-20 17:27:34,40.4,-3.68333
1714,1608257461935075482_269392141,2017-09-20 17:27:31,40.43558394,-3.68911716
1715,1608257458545948706_180452580,2017-09-20 17:27:30,40.45214,-3.6885
1716,1608257455375010748_836504952,2017-09-20 17:27:30,40.434345057803,-3.7165626052849
1717,1608257452674262865_6035747023,2017-09-20 17:27:30,40.4,-3.68333
1718,1608257437559122118_560628467,2017-09-20 17:27:28,40.4,-3.68333
1720,1608257411529781253_1935033076,2017-09-20 17:27:25,40.416894177003,-3.7030014395714
1721,1608257392552865986_2985393068,2017-09-20 17:27:22,40.4,-3.68333
1722,1608257375643191181_4008937196,2017-09-20 17:27:20,40.4087,-3.71058
1723,1608257375372865476_348911264,2017-09-20 17:27:20,40.4,-3.68333
1724,1608257359988937365_21466994,2017-09-20 17:27:19,40.41106,-3.70666
1725,1608257321484710491_1355408019,2017-09-20 17:27:14,40.41515,-3.70556
1726,1608257320604933987_5840010134,2017-09-20 17:27:14,40.421260782678,-3.6972260028245
1727,1608257304490508238_5403534945,2017-09-20 17:27:12,40.4259708,-3.6943681
1728,1608257296588601362_311467525,2017-09-20 17:27:11,40.418,-3.721
1729,1608257295328749192_1376368573,2017-09-20 17:27:11,40.41116691,-3.6898015
1731,1608257250542222345_316963402,2017-09-20 17:27:05,40.414933739889,-3.699506521225
1732,1608257231258440675_3081597637,2017-09-20 17:27:03,40.42690564751,-3.6997945031258
1733,1608257208826753305_1814441254,2017-09-20 17:27:01,40.45214,-3.6885
1734,1608257168435778804_586085119,2017-09-20 17:26:56,40.452937259887,-3.688770173838
1735,1608289006909756950_422849087,2017-09-20 18:30:11,40.42278,-3.71194
1736,1608288947612248247_166081,2017-09-20 18:30:04,40.4,-3.68333
1737,1608288922420862684_213225032,2017-09-20 18:30:01,40.45727593,-3.69529029
1738,1608288884310848652_4847391524,2017-09-20 18:29:57,40.41955,-3.67701
1739,1608288844195967011_2275531319,2017-09-20 18:29:52,40.4,-3.68333
1740,1608288789670961820_22921826,2017-09-20 18:29:45,40.4,-3.68333
1741,1608288780022817044_18450718,2017-09-20 18:29:44,40.407450879871,-3.6962932348251
1742,1608288759823990060_320307537,2017-09-20 18:29:42,40.4232407,-3.6867499
1743,1608288756141753029_1425795219,2017-09-20 18:29:41,40.437916403863,-3.6920418148804
1744,1608288732318573360_145307354,2017-09-20 18:29:38,40.452937259887,-3.688770173838
1745,1608288720825869228_3024194303,2017-09-20 18:29:37,40.4,-3.68333
1746,1608288702211447770_276469886,2017-09-20 18:29:35,40.4238118,-3.6719812
1747,1608288692144084999_1139406417,2017-09-20 18:29:34,40.395,-3.663
1748,1608288592789005857_4446082,2017-09-20 18:29:22,40.4,-3.68333
1749,1608288534397196820_1241360224,2017-09-20 18:29:15,40.42407,-3.69848
1750,1608288489047895140_5839476107,2017-09-20 18:29:09,40.3753401794,-3.73129735239
1752,1608288467152983467_204935688,2017-09-20 18:29:07,40.419446778333,-3.7029838933333
1753,1608288437717554141_347346155,2017-09-20 18:29:03,40.40888889,-3.7075
1754,1608288420688483981_210722444,2017-09-20 18:29:01,40.4,-3.68333
1755,1608288414129199624_476416293,2017-09-20 18:29:00,40.4,-3.68333
1756,1608288385927906613_1995316187,2017-09-20 18:28:57,40.4,-3.68333
1757,1608288373410435330_637838388,2017-09-20 18:28:56,40.4047141,-3.706554
1758,1608288364955800082_1145140387,2017-09-20 18:28:55,40.4,-3.68333
1759,1608288351180402016_5299908,2017-09-20 18:28:53,40.411070579405,-3.6830847771771
1760,1608288345837716044_297605392,2017-09-20 18:28:52,40.4,-3.68333
1761,1608288317409716222_26614915,2017-09-20 18:28:49,40.4183004373,-3.70945134997
1762,1608288265197519493_4263285546,2017-09-20 18:28:43,40.4,-3.68333
1763,1608288247396583496_1824322629,2017-09-20 18:28:41,40.452937259887,-3.688770173838
1764,1608288220779609290_346520499,2017-09-20 18:28:37,40.40888889,-3.7075
1765,1608288162504550040_231759946,2017-09-20 18:28:30,40.4,-3.68333
1766,1608288097903149513_6058814841,2017-09-20 18:28:23,40.4,-3.68333
1767,1608288090413566480_5373290174,2017-09-20 18:28:22,40.423314208687,-3.6860847473145
1768,1608288081017278052_1903675703,2017-09-20 18:28:21,40.4,-3.68333
1769,1608288021407399429_2264214674,2017-09-20 18:28:14,40.42477,-3.69557
1770,1608287991411609719_1830566419,2017-09-20 18:28:10,40.42,-3.70361
1771,1608287961764815956_270804906,2017-09-20 18:28:07,40.447608,-3.673815
1772,1608287909001482959_3071593297,2017-09-20 18:28:00,40.4,-3.68333
1774,1608287886653138649_221288211,2017-09-20 18:27:58,40.425252485442,-3.7137591881014
1775,1608287872461095163_384085155,2017-09-20 18:27:56,40.4177899,-3.69904
1776,1608287869390322881_5822726187,2017-09-20 18:27:56,40.4,-3.68333
1777,1608287854785904021_37653462,2017-09-20 18:27:54,40.4,-3.68333
1778,1608287844827346381_10271736,2017-09-20 18:27:53,40.41428,-3.70707
1780,1608287836129061944_5786124428,2017-09-20 18:27:52,40.42443,-3.70044
1781,1608287781241706400_2270151982,2017-09-20 18:27:45,40.43773,-3.67635
1782,1608287775673310152_1469785701,2017-09-20 18:27:44,40.4,-3.68333
1783,1608287764658760658_223805448,2017-09-20 18:27:43,40.392025236306,-3.6976323605438
1784,1608287761923396347_1024515255,2017-09-20 18:27:43,40.424052777778,-3.7177777777778
1786,1608287689068366550_4666803490,2017-09-20 18:27:34,40.417063727933,-3.7035201752774
1787,1608287678640634510_447405829,2017-09-20 18:27:33,40.4,-3.68333
1789,1608287614115772138_41448991,2017-09-20 18:27:25,40.4,-3.68333
1790,1608287613957392028_4917610332,2017-09-20 18:27:25,40.411070579405,-3.6830847771771
1791,1608287591585523683_3645511044,2017-09-20 18:27:22,40.4183004373,-3.70945134997
1792,1608287586382776794_209255559,2017-09-20 18:27:22,40.40027778,-3.68305556
1793,1608287579698300995_4666388365,2017-09-20 18:27:21,40.42554,-3.70215
1794,1608287566008570366_321720049,2017-09-20 18:27:19,40.392025236306,-3.6976323605438
1795,1608287522932608942_568006698,2017-09-20 18:27:14,40.410905,-3.692897
1796,1608287503119048533_1102492130,2017-09-20 18:27:12,40.4,-3.68333
1797,1608287474882591967_268331641,2017-09-20 18:27:08,40.40931,-3.70437
1798,1608287402672061602_5758571039,2017-09-20 18:27:00,40.4,-3.68333
1801,1608287395617375956_2135032143,2017-09-20 18:26:59,40.4,-3.68333
1802,1608287392262165173_242944660,2017-09-20 18:26:59,40.44903,-3.71803
1804,1608287376365832051_496895902,2017-09-20 18:26:57,40.4151461,-3.7068644
1805,1608287372783594844_46453901,2017-09-20 18:26:56,40.4,-3.68333
1806,1608287335178662777_1447241167,2017-09-20 18:26:52,40.4,-3.68333
1808,1608287329181323244_2831739,2017-09-20 18:26:51,40.41969,-3.70428
1809,1608287279737337619_9023870,2017-09-20 18:26:45,40.415465028143,-3.7088205806296
1810,1608287275576302235_579528167,2017-09-20 18:26:45,40.4,-3.68333
1812,1608287264588063325_181494201,2017-09-20 18:26:43,40.4,-3.68333
1813,1608287252626819574_187989299,2017-09-20 18:26:42,40.4,-3.68333
1814,1608287197169814889_41260910,2017-09-20 18:26:35,40.4,-3.68333
1815,1608287140337037543_46222604,2017-09-20 18:26:29,40.41914,-3.69805
1816,1608287105598024069_5937533414,2017-09-20 18:26:24,40.4,-3.68333
1817,1608287090523703127_4531286769,2017-09-20 18:26:23,40.4037999,-3.69089
1818,1608287073530204582_201139999,2017-09-20 18:26:21,40.4,-3.68333
1819,1608287071566069414_218868056,2017-09-20 18:26:20,40.4,-3.68333
1820,1608287044336253302_2068746965,2017-09-20 18:26:17,40.41416863816,-3.6924807527939
1821,1608287034900008147_292139707,2017-09-20 18:26:16,40.4183004373,-3.70945134997
1822,1608286995087351969_2254288007,2017-09-20 18:26:11,40.4,-3.68333
1824,1608286966054769967_145075023,2017-09-20 18:26:08,40.41987,-3.7022
1825,1608286890524156145_300053365,2017-09-20 18:25:59,40.4,-3.68333
1827,1608286873485214313_5335496041,2017-09-20 18:25:57,40.452937259887,-3.688770173838
1828,1608286758848379950_5451472057,2017-09-20 18:25:43,40.4466666667,-3.69222222222
1829,1608286732959148358_32355741,2017-09-20 18:25:40,40.4,-3.68333
1831,1608286723606710788_4678896484,2017-09-20 18:25:39,40.416839640983,-3.7069664375422
1832,1608286698650611444_4259005783,2017-09-20 18:25:36,40.4,-3.68333
1833,1608286691947650551_496817450,2017-09-20 18:25:35,40.4,-3.68333
1834,1608286669541589016_5556539354,2017-09-20 18:25:32,40.4,-3.68333
1835,1608286636374721828_2214999980,2017-09-20 18:25:29,40.40853,-3.69401
1838,1608286564148189720_6021608687,2017-09-20 18:25:20,40.4,-3.68333
1839,1608286543603969016_22291141,2017-09-20 18:25:17,40.41698279069,-3.7031736319157
1840,1608286540953771699_2096096948,2017-09-20 18:25:17,40.45214,-3.6885
1841,1608286532916264611_209255559,2017-09-20 18:25:16,40.4,-3.68333
1842,1608286523915374118_2214218349,2017-09-20 18:25:15,40.4,-3.68333
1843,1608286509051294269_5839476107,2017-09-20 18:25:13,40.3753401794,-3.73129735239
1844,1608286500729265817_261475607,2017-09-20 18:25:12,40.4206029,-3.7068264
1845,1608286437438129986_2234373919,2017-09-20 18:25:05,40.42015,-3.68963
1846,1608286383583353632_6021608687,2017-09-20 18:24:58,40.4,-3.68333
1847,1608286380209878202_5688885283,2017-09-20 18:24:58,40.4,-3.68333
1848,1608286284077652536_6021608687,2017-09-20 18:24:47,40.4,-3.68333
1849,1608286219232451316_1582864450,2017-09-20 18:24:39,40.4238118,-3.6719812
1850,1608318913035341966_5758616564,2017-09-20 19:29:36,40.45142,-3.69489
1851,1608318604066839690_236874230,2017-09-20 19:28:59,40.452937259887,-3.688770173838
1852,1608318586190672063_1192734029,2017-09-20 19:28:57,40.4238118,-3.6719812
1853,1608318580369427416_5473260397,2017-09-20 19:28:57,40.417186111111,-3.6967805555556
1854,1608318557989232403_1360374582,2017-09-20 19:28:54,40.42534,-3.69177
1855,1608318546471225774_581097897,2017-09-20 19:28:53,40.40972,-3.70215
1856,1608318544196603166_43673149,2017-09-20 19:28:52,40.4,-3.68333
1858,1608318489058238654_1611221524,2017-09-20 19:28:46,40.424052777778,-3.7177777777778
1860,1608318459849147620_1322214640,2017-09-20 19:28:42,40.392025236306,-3.6976323605438
1861,1608318343121979048_3047417265,2017-09-20 19:28:28,40.452937259887,-3.688770173838
1862,1608318296740952231_5758616564,2017-09-20 19:28:23,40.45142,-3.69489
1863,1608318264335990145_1288236270,2017-09-20 19:28:19,40.41416863816,-3.6924807527939
1864,1608318242215397367_730029778,2017-09-20 19:28:16,40.432164575626,-3.7248957621159
1865,1608318143206026054_4853297453,2017-09-20 19:28:04,40.452937259887,-3.688770173838
1866,1608318082403760180_2178628863,2017-09-20 19:27:57,40.4,-3.68333
1867,1608318051231949679_259143004,2017-09-20 19:27:53,40.4,-3.68333
1868,1608318016261370560_353069764,2017-09-20 19:27:49,40.442350295858,-3.7125338917541
1869,1608317996095031437_1580534060,2017-09-20 19:27:47,40.452937259887,-3.688770173838
1870,1608317990154074566_1150753474,2017-09-20 19:27:46,40.4,-3.68333
1871,1608317983730332731_318986272,2017-09-20 19:27:45,40.440167966615,-3.7310771256232
1872,1608317937062715899_3856009,2017-09-20 19:27:40,40.4,-3.68333
1873,1608317935814016868_1556667612,2017-09-20 19:27:40,40.452937259887,-3.688770173838
1875,1608317927214647920_3168538515,2017-09-20 19:27:39,40.41702,-3.70429
1876,1608317920228031172_17243291,2017-09-20 19:27:38,40.452937259887,-3.688770173838
1878,1608317885699093609_5758616564,2017-09-20 19:27:34,40.45142,-3.69489
1879,1608317863393846616_20641820,2017-09-20 19:27:31,40.4,-3.68333
1881,1608317819094864256_413659197,2017-09-20 19:27:26,40.452937259887,-3.688770173838
1882,1608317816519249972_201046189,2017-09-20 19:27:26,40.452937259887,-3.688770173838
1884,1608317759561488334_1589572120,2017-09-20 19:27:19,40.432771061767,-3.688009452362
1885,1608317745082336906_453802932,2017-09-20 19:27:17,40.41666667,-3.70388889
1886,1608317736257325161_4272444828,2017-09-20 19:27:16,40.411070579405,-3.6830847771771
1887,1608317683273843819_5644601417,2017-09-20 19:27:10,40.4238118,-3.6719812
1888,1608317630301035422_5362501491,2017-09-20 19:27:03,40.42489,-3.69218
1889,1608317599614087720_5758616564,2017-09-20 19:27:00,40.45142,-3.69489
1890,1608317541472921611_1551956606,2017-09-20 19:26:53,40.4224,-3.70894
1891,1608317470833055740_264807541,2017-09-20 19:26:44,40.424052777778,-3.7177777777778
1892,1608317467217940731_2202418077,2017-09-20 19:26:44,40.452937259887,-3.688770173838
1894,1608317440643518291_221829676,2017-09-20 19:26:41,40.452937259887,-3.688770173838
1895,1608317391333613869_40188298,2017-09-20 19:26:35,40.41478,-3.70018
1896,1608317381988569555_180862098,2017-09-20 19:26:34,40.4,-3.68333
1897,1608317364390544498_309488234,2017-09-20 19:26:32,40.4,-3.68333
1898,1608317355564238717_5966102848,2017-09-20 19:26:31,40.4,-3.68333
1899,1608317341967593450_1736693777,2017-09-20 19:26:29,40.42621,-3.69651
1900,1608317322211597679_203013398,2017-09-20 19:26:27,40.452937259887,-3.688770173838
1901,1608317316020761923_861297727,2017-09-20 19:26:26,40.4,-3.68333
1902,1608317314687466124_1392120102,2017-09-20 19:26:26,40.4181,-3.70934
1904,1608317301744254829_392442572,2017-09-20 19:26:24,40.41416863816,-3.6924807527939
1905,1608317283179416295_637113043,2017-09-20 19:26:22,40.4,-3.68333
1906,1608317229854376280_302390391,2017-09-20 19:26:16,40.4,-3.68333
1907,1608317229290946103_1109932680,2017-09-20 19:26:15,40.4,-3.68333
1908,1608317222153293155_6068805481,2017-09-20 19:26:15,40.4101,-3.709
1909,1608317176771401747_2039018567,2017-09-20 19:26:09,40.4,-3.68333
1910,1608317144650818460_536554048,2017-09-20 19:26:05,40.413726817384,-3.6966794729233
1911,1608317134415550050_5758616564,2017-09-20 19:26:04,40.45142,-3.69489
1912,1608317094527516581_255009110,2017-09-20 19:25:59,40.4,-3.68333
1913,1608317085971476874_489274196,2017-09-20 19:25:58,40.4515,-3.69362
1914,1608317079287428697_1412338,2017-09-20 19:25:58,40.45214,-3.6885
1917,1608317074369808061_264837396,2017-09-20 19:25:57,40.419,-3.6921
1918,1608317073656954346_5825970071,2017-09-20 19:25:57,40.418891238155,-3.7038848578648
1919,1608316991070933693_5893892001,2017-09-20 19:25:47,40.452937259887,-3.688770173838
1920,1608316989326797471_23741830,2017-09-20 19:25:47,40.45214,-3.6885
1921,1608316959194459346_5649197991,2017-09-20 19:25:43,40.4,-3.68333
1922,1608316953188091750_4171148307,2017-09-20 19:25:43,40.4093,-3.69907
1923,1608316940900613889_145154388,2017-09-20 19:25:41,40.4,-3.68333
1924,1608316914281684654_1824322629,2017-09-20 19:25:38,40.452937259887,-3.688770173838
1925,1608316891608090171_302885197,2017-09-20 19:25:35,40.452937259887,-3.688770173838
1926,1608316861231971431_2907191179,2017-09-20 19:25:32,40.417063727933,-3.7035201752774
1927,1608316839287440662_179342568,2017-09-20 19:25:29,40.4,-3.68333
1928,1608316823132833948_3219295096,2017-09-20 19:25:27,40.4,-3.68333
1929,1608316748994278143_410569562,2017-09-20 19:25:18,40.4,-3.68333
1930,1608316731076333872_42872691,2017-09-20 19:25:16,40.4238118,-3.6719812
1933,1608316561372745066_5758616564,2017-09-20 19:24:56,40.45142,-3.69489
1934,1608316531779060718_1523336687,2017-09-20 19:24:52,40.4,-3.68333
1935,1608316352850776201_3148469943,2017-09-20 19:24:31,40.452937259887,-3.688770173838
1936,1608316349644545794_329171520,2017-09-20 19:24:31,40.4,-3.68333
1937,1608316334823618324_217597776,2017-09-20 19:24:29,40.42069,-3.69733
1938,1608316301913339766_1017256439,2017-09-20 19:24:25,40.41576,-3.70541
1939,1608316280934525413_301163561,2017-09-20 19:24:22,40.452937259887,-3.688770173838
1941,1608316252388597337_3947421494,2017-09-20 19:24:19,40.452937259887,-3.688770173838
1942,1608316196267391016_5825970071,2017-09-20 19:24:12,40.42028,-3.70578
1943,1608316170547917047_3290990719,2017-09-20 19:24:09,40.4,-3.68333
1945,1608316151035660328_469681099,2017-09-20 19:24:07,40.42690564751,-3.6997945031258
1946,1608316101710945808_5568445024,2017-09-20 19:24:01,40.4,-3.68333
1947,1608316101047992074_24638066,2017-09-20 19:24:01,40.411070579405,-3.6830847771771
1950,1608316072115835556_31601041,2017-09-20 19:23:58,40.41896,-3.70161
1951,1608316065346913186_213173074,2017-09-20 19:23:57,40.4238118,-3.6719812
1953,1608316057930638431_2877214266,2017-09-20 19:23:56,40.4,-3.68333
1954,1608315944180929371_5904325714,2017-09-20 19:23:42,40.418333,-3.714167
1955,1608315938149691021_1693317464,2017-09-20 19:23:42,40.4,-3.68333
1957,1608315854005415886_2260300685,2017-09-20 19:23:32,40.4,-3.68333
1958,1608315831178444706_183268856,2017-09-20 19:23:29,40.42,-3.70361
1959,1608315812119970115_2536752191,2017-09-20 19:23:27,40.4,-3.68333
1960,1608315744793639073_32154664,2017-09-20 19:23:19,40.411070579405,-3.6830847771771
1962,1608315739198258018_5659330099,2017-09-20 19:23:18,40.41713,-3.70648
1963,1608315719148291901_200743413,2017-09-20 19:23:15,40.452937259887,-3.688770173838
1964,1608315718151819300_449112222,2017-09-20 19:23:15,40.440842395,-3.72504383
1965,1608315577405935511_773046,2017-09-20 19:22:59,40.405807,-3.6896883
1966,1608348759612118689_1265144361,2017-09-20 20:28:54,40.415260483375,-3.7081003189087
1967,1608348734588945909_391726551,2017-09-20 20:28:51,40.452937259887,-3.688770173838
1968,1608348697376030602_251569205,2017-09-20 20:28:47,40.45214,-3.6885
1969,1608348655289827375_239728964,2017-09-20 20:28:42,40.452937259887,-3.688770173838
1970,1608348653336209055_2202418077,2017-09-20 20:28:42,40.452937259887,-3.688770173838
1971,1608348626425579002_4063917476,2017-09-20 20:28:38,40.45309,-3.68936
1972,1608348620283957049_50931499,2017-09-20 20:28:38,40.4,-3.68333
1973,1608348337807191591_174678492,2017-09-20 20:28:04,40.424052777778,-3.7177777777778
1974,1608348225046120849_423419957,2017-09-20 20:27:50,40.4,-3.68333
1975,1608348171855350136_1521006119,2017-09-20 20:27:44,40.461291023282,-3.6921019171756
1976,1608348147124378587_1093652372,2017-09-20 20:27:41,40.41416863816,-3.6924807527939
1977,1608348107959718525_46819073,2017-09-20 20:27:37,40.4238118,-3.6719812
1978,1608348041763374133_20163441,2017-09-20 20:27:29,40.45214,-3.6885
1979,1608347948171882799_1315436447,2017-09-20 20:27:17,40.432164575626,-3.7248957621159
1980,1608347940934368175_4853297453,2017-09-20 20:27:17,40.452937259887,-3.688770173838
1981,1608347932730214274_1649610977,2017-09-20 20:27:16,40.452937259887,-3.688770173838
1982,1608347931369680263_1969240752,2017-09-20 20:27:15,40.4238118,-3.6719812
1985,1608347861383959003_485992927,2017-09-20 20:27:07,40.41584,-3.7028
1987,1608347838860032495_2133688851,2017-09-20 20:27:04,40.452937259887,-3.688770173838
1988,1608347815230956426_5431232144,2017-09-20 20:27:02,40.4231911,-3.6760499
1989,1608347793293710804_29433564,2017-09-20 20:26:59,40.4,-3.68333
1993,1608347732107310690_174644827,2017-09-20 20:26:52,40.4,-3.68333
1996,1608347710077937625_1189910181,2017-09-20 20:26:49,40.452937259887,-3.688770173838
1998,1608347695046982705_216076050,2017-09-20 20:26:47,40.452937259887,-3.688770173838
1999,1608347694049175425_6063271898,2017-09-20 20:26:47,40.424052777778,-3.7177777777778
2000,1608347688880774916_267507658,2017-09-20 20:26:47,40.43148,-3.70323
2001,1608347674889631152_42872691,2017-09-20 20:26:45,40.4238118,-3.6719812
2005,1608347646031276904_6118050,2017-09-20 20:26:41,40.4238118,-3.6719812
2006,1608347606579342609_1959032318,2017-09-20 20:26:37,40.452937259887,-3.688770173838
2007,1608347462372563603_6026946546,2017-09-20 20:26:20,40.4,-3.68333
2009,1608347454930110249_5808068170,2017-09-20 20:26:19,40.423545407368,-3.6863060795845
2010,1608347448747685159_2247710076,2017-09-20 20:26:18,40.4,-3.68333
2011,1608347438196708800_1585527264,2017-09-20 20:26:17,40.4,-3.68333
2012,1608347408155242683_5873127075,2017-09-20 20:26:13,40.452937259887,-3.688770173838
2013,1608347344913519701_374647300,2017-09-20 20:26:06,40.458662,-3.693072
2014,1608347192308643411_3934481,2017-09-20 20:25:47,40.4,-3.68333
2015,1608347162813631884_1927821551,2017-09-20 20:25:44,40.4,-3.68333
2017,1608347151640761732_227921374,2017-09-20 20:25:43,40.4,-3.68333
2018,1608347133285897152_265680973,2017-09-20 20:25:40,40.452937259887,-3.688770173838
2019,1608347121132301079_1213356632,2017-09-20 20:25:39,40.452937259887,-3.688770173838
2020,1608347110504134467_4853297453,2017-09-20 20:25:38,40.452937259887,-3.688770173838
2021,1608347079373382608_1551665320,2017-09-20 20:25:34,40.45214,-3.6885
2022,1608347075992767612_1725755404,2017-09-20 20:25:34,40.417063727933,-3.7035201752774
2023,1608347030097276753_356452338,2017-09-20 20:25:28,40.41435,-3.70111
2024,1608346948452874604_1265144361,2017-09-20 20:25:18,40.415260483375,-3.7081003189087
2025,1608346904915080213_190465730,2017-09-20 20:25:13,40.4,-3.68333
2026,1608346889873611348_4822011606,2017-09-20 20:25:11,40.424052777778,-3.7177777777778
2027,1608346871360071128_373537824,2017-09-20 20:25:09,40.4,-3.68333
2028,1608346863499643873_6072630753,2017-09-20 20:25:08,40.452937259887,-3.688770173838
2029,1608346861479706014_181071223,2017-09-20 20:25:08,40.4,-3.68333
2030,1608346668809240083_7497029,2017-09-20 20:24:45,40.4238118,-3.6719812
2033,1608346662560333507_4705097282,2017-09-20 20:24:44,40.42903,-3.68697
2034,1608346591601396509_253231197,2017-09-20 20:24:36,40.452937259887,-3.688770173838
2035,1608346591014160635_46819073,2017-09-20 20:24:36,40.4238118,-3.6719812
2037,1608346586064609250_1952735464,2017-09-20 20:24:35,40.452937259887,-3.688770173838
2044,1608346506858125024_14579672,2017-09-20 20:24:26,40.452937259887,-3.688770173838
2045,1608346491559042813_225863836,2017-09-20 20:24:24,40.46054,-3.68718
2046,1608346447048479349_199051740,2017-09-20 20:24:19,40.42534,-3.69177
2048,1608346396046298920_5895469576,2017-09-20 20:24:12,40.4,-3.68333
2049,1608346285701909597_300395375,2017-09-20 20:23:59,40.4,-3.68333
2050,1608346249168403812_5848108107,2017-09-20 20:23:55,40.42349,-3.67278
2052,1608346221443897065_271344756,2017-09-20 20:23:52,40.45214,-3.6885
2053,1608346170359071192_1066681303,2017-09-20 20:23:46,40.4238118,-3.6719812
